n_over_m,sparsity,frequency,condition,seed,feature,importance,imp_rank,w_norm,D_i,I_i,late_top1evr,late_pr
8,0.8,0.2,baseline,0,16,1.482740044593811,16,1.342956304550171,0.40716567635536194,0.030328141525387764,0.2738390564918518,6.8879475593566895
8,0.8,0.2,baseline,0,17,1.3344659805297852,17,1.911596417427063,0.5973829030990601,0.5157617330551147,0.3380292057991028,5.976096153259277
8,0.8,0.2,baseline,0,19,1.0809173583984375,19,0.5490087866783142,0.07305730879306793,0.06343945860862732,0.26097384095191956,7.360654830932617
8,0.8,0.2,baseline,0,26,0.5169993042945862,26,1.0478172302246094,0.178471639752388,0.5118057727813721,0.25837966799736023,7.49486780166626
8,0.8,0.2,baseline,0,73,0.003654999891296029,73,0.47193583846092224,0.03637223690748215,0.4980293810367584,0.24081434309482574,7.74724817276001
8,0.8,0.2,baseline,1,0,8.001750946044922,0,1.6794204711914062,0.8158439993858337,0.04001060500741005,0.23460255563259125,7.402902126312256
8,0.8,0.2,baseline,1,1,7.201575756072998,1,1.403182029724121,0.4817969799041748,0.06192738562822342,0.3186531960964203,5.883720874786377
8,0.8,0.2,baseline,1,2,6.481417655944824,2,1.2900280952453613,0.457091361284256,0.03974965959787369,0.35463252663612366,5.357471466064453
8,0.8,0.2,baseline,1,3,5.83327579498291,3,1.5481257438659668,0.49746832251548767,0.08431645482778549,0.2721468210220337,6.6396589279174805
8,0.8,0.2,baseline,1,4,5.249948024749756,4,1.3689767122268677,0.4750909209251404,0.04614153504371643,0.3161911368370056,5.910131454467773
8,0.8,0.2,baseline,1,5,4.7249531745910645,5,1.5544387102127075,0.4723377823829651,0.08139074593782425,0.29305940866470337,6.4283599853515625
8,0.8,0.2,baseline,1,6,4.252457618713379,6,1.3602994680404663,0.46918588876724243,0.04581527039408684,0.31644970178604126,5.865047931671143
8,0.8,0.2,baseline,1,7,3.82721209526062,7,1.2548317909240723,0.4317874610424042,0.03975657746195793,0.3402573764324188,5.513976573944092
8,0.8,0.2,baseline,1,8,3.444490671157837,8,1.5413740873336792,0.46446242928504944,0.0819181278347969,0.30135971307754517,6.262312889099121
8,0.8,0.2,baseline,1,9,3.100041389465332,9,1.349075198173523,0.4456274211406708,0.06089138239622116,0.3141985833644867,6.014847755432129
8,0.8,0.2,baseline,1,10,2.7900373935699463,10,1.492250680923462,0.46263638138771057,0.0835268497467041,0.27375563979148865,6.7362589836120605
8,0.8,0.2,baseline,1,11,2.511033535003662,11,1.8319450616836548,0.7432933449745178,0.08949694037437439,0.32625192403793335,6.088921546936035
8,0.8,0.2,baseline,1,12,2.25993013381958,12,1.6929426193237305,0.45672181248664856,0.06857223063707352,0.3282555937767029,5.927632808685303
8,0.8,0.2,baseline,1,13,2.0339369773864746,13,1.4690264463424683,0.4590984284877777,0.03251626342535019,0.3000231683254242,6.162212371826172
8,0.8,0.2,baseline,1,14,1.8305432796478271,14,0.4865938425064087,0.09017488360404968,0.38357195258140564,0.32255324721336365,6.058656215667725
8,0.8,0.2,baseline,1,15,1.6474888324737549,15,1.251030445098877,0.43934011459350586,0.4178387522697449,0.4731380045413971,3.8423118591308594
8,0.8,0.2,baseline,1,16,1.482740044593811,16,1.6762371063232422,0.4474808871746063,0.07121285051107407,0.32643139362335205,5.982604503631592
8,0.8,0.2,baseline,1,17,1.3344659805297852,17,1.4428901672363281,0.44263821840286255,0.03328212723135948,0.29947733879089355,6.1758952140808105
8,0.8,0.2,baseline,2,0,8.001750946044922,0,1.2485401630401611,0.4836254417896271,0.015398037619888783,0.3033938705921173,6.067912578582764
8,0.8,0.2,baseline,2,1,7.201575756072998,1,1.2682702541351318,0.4410112798213959,0.03748646751046181,0.2943441867828369,6.09055757522583
8,0.8,0.2,baseline,2,2,6.481417655944824,2,1.2591474056243896,0.45405471324920654,0.01828153058886528,0.2857520878314972,6.149533748626709
8,0.8,0.2,baseline,2,3,5.83327579498291,3,1.1965621709823608,0.38647031784057617,0.0601046122610569,0.3456874489784241,5.334326267242432
8,0.8,0.2,baseline,2,4,5.249948024749756,4,1.304443359375,0.48741135001182556,0.016587698832154274,0.26081547141075134,6.4242072105407715
8,0.8,0.2,baseline,2,5,4.7249531745910645,5,1.3102666139602661,0.4592728614807129,0.03153428062796593,0.25630807876586914,6.48974084854126
8,0.8,0.2,baseline,2,6,4.252457618713379,6,1.2613447904586792,0.3942635655403137,0.046429816633462906,0.28198766708374023,6.233850002288818
8,0.8,0.2,baseline,2,7,3.82721209526062,7,1.1476465463638306,0.4266310930252075,0.024312907829880714,0.32334262132644653,5.539759635925293
8,0.8,0.2,baseline,2,8,3.444490671157837,8,1.3208330869674683,0.4879818558692932,0.018919726833701134,0.29690343141555786,6.212393760681152
8,0.8,0.2,baseline,2,9,3.100041389465332,9,1.533363938331604,0.4649029076099396,0.07148037105798721,0.31329968571662903,5.995855808258057
8,0.8,0.2,baseline,2,10,2.7900373935699463,10,1.4352778196334839,0.37208929657936096,0.09595637023448944,0.29570722579956055,6.259120941162109
8,0.8,0.2,baseline,2,11,2.511033535003662,11,1.5167007446289062,0.4279877245426178,0.049411341547966,0.23940560221672058,6.717755317687988
8,0.8,0.2,baseline,2,12,2.25993013381958,12,1.3836692571640015,0.39842379093170166,0.053061991930007935,0.2750682234764099,6.475949764251709
8,0.8,0.2,baseline,2,13,2.0339369773864746,13,1.2767376899719238,0.21836300194263458,0.3544340431690216,0.5432589650154114,3.0977981090545654
8,0.8,0.2,baseline,2,14,1.8305432796478271,14,1.4725487232208252,0.43416380882263184,0.028541631996631622,0.2383297234773636,6.837024688720703
8,0.8,0.2,baseline,2,15,1.6474888324737549,15,1.2896233797073364,0.42737022042274475,0.036729440093040466,0.30061396956443787,6.184458255767822
8,0.8,0.2,baseline,2,16,1.482740044593811,16,1.1516448259353638,0.29485633969306946,0.06228724494576454,0.4047681391239166,4.7534871101379395
8,0.8,0.2,baseline,2,17,1.3344659805297852,17,1.150813341140747,0.31532490253448486,0.04058817774057388,0.37385594844818115,5.202591419219971
8,0.8,0.2,baseline,2,21,0.8755429983139038,21,0.5790364742279053,0.027566729113459587,0.643388569355011,0.2672423720359802,7.001848220825195
