n_over_m,sparsity,condition,seed,fvu_new_start,fvu_new_end,fvu_old_start,fvu_old_end,forgetting,steps_to_new_thresh,wnorm_new_start,wnorm_new_end,traj
2,0.9,baseline,0,2.8657937049865723,0.00017346015374641865,0.08300213515758514,0.1387643814086914,0.05576224625110626,300,1.3790693283081055,0.9748635292053223,0:2.866:0.083;150:0.376:0.113;300:0.111:0.132;450:0.009:0.145;600:0.001:0.144;750:0.001:0.142;900:0.000:0.141;1050:0.000:0.140;1200:0.000:0.140;1350:0.000:0.139;1500:0.000:0.139
2,0.9,baseline,1,1.597438931465149,0.0006144909420982003,0.04903684929013252,0.0829775258898735,0.03394067659974098,300,1.2876752614974976,1.233597755432129,0:1.597:0.049;150:0.683:0.088;300:0.098:0.101;450:0.010:0.102;600:0.003:0.097;750:0.002:0.091;900:0.001:0.087;1050:0.001:0.084;1200:0.001:0.083;1350:0.001:0.083;1500:0.001:0.083
2,0.9,baseline,2,0.9990456104278564,0.00039963703602552414,0.048245202749967575,0.08442651480436325,0.036181312054395676,300,1.0098764896392822,1.0230813026428223,0:0.999:0.048;150:0.291:0.090;300:0.022:0.109;450:0.001:0.101;600:0.001:0.095;750:0.001:0.089;900:0.001:0.085;1050:0.001:0.084;1200:0.000:0.084;1350:0.000:0.084;1500:0.000:0.084
2,0.9,baseline,3,1.3132808208465576,0.00047609550529159606,0.08786046504974365,0.1429440826177597,0.05508361756801605,300,1.7787744998931885,0.9485230445861816,0:1.313:0.088;150:0.314:0.121;300:0.029:0.157;450:0.003:0.153;600:0.001:0.148;750:0.001:0.146;900:0.001:0.145;1050:0.001:0.144;1200:0.001:0.144;1350:0.001:0.143;1500:0.000:0.143
2,0.9,baseline,4,1.4931827783584595,0.0006109768874011934,0.07818640768527985,0.1380975991487503,0.05991119146347046,300,1.320136308670044,1.081592321395874,0:1.493:0.078;150:0.248:0.128;300:0.064:0.146;450:0.012:0.149;600:0.002:0.143;750:0.001:0.140;900:0.001:0.139;1050:0.001:0.139;1200:0.001:0.139;1350:0.001:0.138;1500:0.001:0.138
2,0.9,input_at,0,3.874107837677002,0.0003710861783474684,0.0516686774790287,0.08757687360048294,0.03590819612145424,450,0.41742199659347534,0.9873426556587219,0:3.874:0.052;150:0.453:0.076;300:0.290:0.086;450:0.102:0.101;600:0.010:0.103;750:0.001:0.096;900:0.000:0.092;1050:0.000:0.090;1200:0.000:0.089;1350:0.000:0.088;1500:0.000:0.088
2,0.9,input_at,1,1.5905709266662598,0.0005557587137445807,0.05087956041097641,0.08736605942249298,0.03648649901151657,300,0.42486581206321716,1.2163053750991821,0:1.591:0.051;150:0.341:0.104;300:0.041:0.105;450:0.004:0.096;600:0.002:0.092;750:0.001:0.090;900:0.001:0.089;1050:0.001:0.088;1200:0.001:0.088;1350:0.001:0.088;1500:0.001:0.087
2,0.9,input_at,2,0.8567609190940857,0.0008389592403545976,0.04939223453402519,0.0869077742099762,0.037515539675951004,300,0.07097707688808441,1.031476378440857,0:0.857:0.049;150:0.226:0.095;300:0.022:0.113;450:0.002:0.107;600:0.001:0.102;750:0.001:0.097;900:0.001:0.094;1050:0.001:0.091;1200:0.001:0.089;1350:0.001:0.088;1500:0.001:0.087
2,0.9,input_at,3,1.2433940172195435,0.0007578232325613499,0.050967711955308914,0.0873534232378006,0.036385711282491684,300,0.0007616495713591576,0.9797203540802002,0:1.243:0.051;150:0.277:0.091;300:0.029:0.111;450:0.002:0.109;600:0.001:0.106;750:0.001:0.103;900:0.001:0.098;1050:0.001:0.093;1200:0.001:0.090;1350:0.001:0.088;1500:0.001:0.087
2,0.9,input_at,4,1.5894215106964111,0.000556869141291827,0.047814324498176575,0.08209335058927536,0.034279026091098785,300,0.000306238274788484,1.0632771253585815,0:1.589:0.048;150:0.243:0.088;300:0.018:0.107;450:0.002:0.104;600:0.001:0.100;750:0.001:0.095;900:0.001:0.090;1050:0.001:0.086;1200:0.001:0.083;1350:0.001:0.083;1500:0.001:0.082
