n_over_m,sparsity,condition,seed,feature,w_norm,I_i,D_i,self_drop,collateral,n_represented
8,0.8,baseline,2,48,0.4122862219810486,0.6830833554267883,0.013425428420305252,0.016849100589752197,0.016555124893784523,42
8,0.8,baseline,2,52,0.7140790224075317,0.6805956959724426,0.0407070554792881,0.06794047355651855,0.023253530263900757,42
8,0.8,baseline,2,55,0.7933701276779175,0.6815372705459595,0.05013258010149002,0.09092605113983154,0.02124563790857792,42
8,0.8,baseline,2,56,0.4943857491016388,0.6834747791290283,0.019294045865535736,0.020129382610321045,0.016901152208447456,42
8,0.8,baseline,2,58,0.35558632016181946,0.6814737915992737,0.009992185980081558,0.0,0.016836386173963547,42
8,0.8,baseline,2,59,0.775725245475769,0.6840449571609497,0.04751073196530342,0.05510348081588745,0.01688959263265133,42
8,0.8,baseline,2,61,0.5256175994873047,0.6801270842552185,0.02207767218351364,0.03281587362289429,0.024354785680770874,42
8,0.8,baseline,2,63,0.6863454580307007,0.6838448643684387,0.03720321133732796,0.0,0.0177665576338768,42
8,0.8,baseline,2,67,0.6749972701072693,0.6813470721244812,0.03630739450454712,0.06595349311828613,0.022143984213471413,42
8,0.8,baseline,2,69,0.6599366664886475,0.6808118224143982,0.03471478074789047,0.05017465353012085,0.023400045931339264,42
8,0.8,baseline,2,70,0.3976174294948578,0.6767239570617676,0.012738372199237347,0.029318630695343018,0.027835199609398842,42
8,0.8,baseline,2,71,0.672981858253479,0.680653989315033,0.036122288554906845,0.06645619869232178,0.023206355050206184,42
8,0.8,baseline,2,72,0.5697639584541321,0.6803231835365295,0.025934992358088493,0.03753167390823364,0.02394765242934227,42
8,0.8,baseline,2,73,0.5833148956298828,0.6806080937385559,0.027162183076143265,0.050862014293670654,0.02338181994855404,42
8,0.8,baseline,2,75,0.33941641449928284,0.6756637692451477,0.009292093105614185,0.019660472869873047,0.029602957889437675,42
8,0.8,baseline,2,76,0.858272910118103,0.6812692284584045,0.058709632605314255,0.10015314817428589,0.02133762277662754,42
8,0.8,baseline,2,77,0.7482985258102417,0.6809634566307068,0.04461175948381424,0.06712460517883301,0.02245073951780796,42
8,0.8,baseline,3,0,1.3219377994537354,0.06714802235364914,0.5024564862251282,0.9910721778869629,0.044372960925102234,23
8,0.8,baseline,3,1,1.3359265327453613,0.04480424150824547,0.485630065202713,0.9995243549346924,0.04540112987160683,23
8,0.8,baseline,3,2,1.3901735544204712,0.05782028287649155,0.5079987049102783,0.9932993650436401,0.04456047713756561,23
8,0.8,baseline,3,3,1.6727726459503174,0.05738089233636856,0.5390845537185669,1.0236676931381226,0.04227972403168678,23
8,0.8,baseline,3,4,1.3198050260543823,0.04479072615504265,0.4740966260433197,1.0037447214126587,0.045197080820798874,23
8,0.8,baseline,3,5,1.400714635848999,0.049880847334861755,0.4886457026004791,1.0081137418746948,0.04583375155925751,23
8,0.8,baseline,3,6,1.5768065452575684,0.061185698956251144,0.4893263876438141,1.0321455001831055,0.04492254555225372,23
8,0.8,baseline,3,7,1.5675016641616821,0.06102165952324867,0.4836360514163971,0.9933527708053589,0.04673955217003822,23
8,0.8,baseline,3,8,1.6565887928009033,0.04086872562766075,0.5319284796714783,1.0223095417022705,0.04467378556728363,23
8,0.8,baseline,3,9,1.2700964212417603,0.06711573898792267,0.46426886320114136,0.9841070175170898,0.04473959282040596,23
8,0.8,baseline,3,10,1.4205394983291626,0.09073414653539658,0.4309028387069702,1.0067574977874756,0.04957897961139679,23
8,0.8,baseline,3,11,1.1002873182296753,0.20391662418842316,0.3480397164821625,1.3894678354263306,0.05687066540122032,23
8,0.8,baseline,3,12,1.3543646335601807,0.050248026847839355,0.45650675892829895,1.0139648914337158,0.04551347345113754,23
8,0.8,baseline,3,14,1.2920475006103516,0.05827723816037178,0.4381357729434967,0.9823462963104248,0.04496924206614494,23
8,0.8,baseline,3,16,1.4309253692626953,0.11662627011537552,0.3737863004207611,1.070430874824524,0.05207037553191185,23
8,0.8,baseline,3,17,2.1244139671325684,0.09696726500988007,0.4673307538032532,0.9633851051330566,0.0467224158346653,23
8,0.8,baseline,3,18,1.47944974899292,0.05705871433019638,0.42163604497909546,0.9338791966438293,0.0464244969189167,23
8,0.8,baseline,3,19,1.5460132360458374,0.040866971015930176,0.46327149868011475,0.9891586303710938,0.04622549191117287,23
8,0.8,baseline,3,20,0.3886098563671112,0.18248538672924042,0.04191528633236885,0.24727678298950195,0.11451268196105957,23
8,0.8,baseline,3,21,0.8190804123878479,0.14733515679836273,0.07249714434146881,0.19596773386001587,0.10509257763624191,23
8,0.8,baseline,3,22,1.9812536239624023,0.10127125680446625,0.4019532799720764,0.8872730731964111,0.04993182048201561,23
8,0.8,baseline,3,23,0.8499057292938232,0.20754751563072205,0.19947776198387146,0.9558413624763489,0.07780293375253677,23
8,0.8,baseline,3,25,0.5600912570953369,0.14328376948833466,0.033776115626096725,0.11379903554916382,0.10599622130393982,23
8,0.8,baseline,4,0,1.283047080039978,0.05372454971075058,0.5083267688751221,1.047675609588623,0.049150578677654266,21
8,0.8,baseline,4,1,1.2254023551940918,0.047551229596138,0.49385103583335876,1.0102429389953613,0.04898542910814285,21
8,0.8,baseline,4,2,1.2918044328689575,0.045834142714738846,0.48883235454559326,1.0106587409973145,0.05009261891245842,21
8,0.8,baseline,4,3,1.4853770732879639,0.059020575135946274,0.495773583650589,1.032748818397522,0.050407957285642624,21
8,0.8,baseline,4,4,1.280726671218872,0.04592667520046234,0.48043695092201233,1.009905219078064,0.050113022327423096,21
8,0.8,baseline,4,5,1.4595682621002197,0.059145793318748474,0.4787258803844452,1.0109212398529053,0.05151669308543205,21
8,0.8,baseline,4,6,1.4992668628692627,0.03765780106186867,0.4992654025554657,1.0084187984466553,0.04833497107028961,21
8,0.8,baseline,4,7,1.1883779764175415,0.04754103347659111,0.46414294838905334,0.9867367744445801,0.05012999102473259,21
8,0.8,baseline,4,8,1.5201754570007324,0.04772869125008583,0.48194676637649536,0.9985271096229553,0.050427086651325226,21
8,0.8,baseline,4,9,1.2290478944778442,0.05371398478746414,0.4666078984737396,0.9899759888648987,0.052080024033784866,21
8,0.8,baseline,4,10,1.6311992406845093,0.03381379693746567,0.4915873408317566,0.995453953742981,0.04800241068005562,21
8,0.8,baseline,4,11,1.4960675239562988,0.04890400171279907,0.46652036905288696,1.0094056129455566,0.04975593835115433,21
8,0.8,baseline,4,12,1.4544726610183716,0.0376271978020668,0.4698233902454376,0.9724693298339844,0.050123780965805054,21
8,0.8,baseline,4,13,1.7336294651031494,0.029360240325331688,0.5047019720077515,1.0181734561920166,0.05064151808619499,21
8,0.8,baseline,4,14,1.4999407529830933,0.04873248189687729,0.44033870100975037,1.0720009803771973,0.05196971818804741,21
8,0.8,baseline,4,15,1.600797414779663,0.03447870537638664,0.47331681847572327,0.9642881155014038,0.049439042806625366,21
8,0.8,baseline,4,16,1.4838404655456543,0.04793738201260567,0.4314575791358948,1.039962887763977,0.05377237871289253,21
8,0.8,baseline,4,17,0.8925595283508301,0.46469372510910034,0.22280597686767578,0.8810649514198303,0.08778060972690582,21
8,0.8,baseline,4,18,1.6942179203033447,0.02960887737572193,0.4821052551269531,1.0177422761917114,0.050726138055324554,21
8,0.8,baseline,4,20,1.0492632389068604,0.47986429929733276,0.32140445709228516,1.4452331066131592,0.05983893200755119,21
8,0.8,baseline,4,22,0.44797974824905396,0.5068578720092773,0.06491676717996597,0.30273765325546265,0.11688302457332611,21
8,0.8,input_at,0,0,1.9401917457580566,0.02416742593050003,0.7160298824310303,1.1316508054733276,-0.006703002844005823,67
8,0.8,input_at,0,1,1.637721300125122,0.07443719357252121,0.5442982316017151,1.1793498992919922,0.016406262293457985,67
8,0.8,input_at,0,3,1.6310087442398071,0.08346562087535858,0.5274937748908997,1.114119291305542,0.015399723313748837,67
8,0.8,input_at,0,4,1.0385993719100952,0.03121311403810978,0.48891139030456543,1.2263864278793335,0.00208485615439713,67
8,0.8,input_at,0,5,1.1784945726394653,0.032984331250190735,0.4414702355861664,2.3967087268829346,0.016706589609384537,67
8,0.8,input_at,0,6,1.2174067497253418,0.05155082419514656,0.39303088188171387,2.2538678646087646,0.015735821798443794,67
8,0.8,input_at,0,7,1.7197099924087524,0.058233875781297684,0.46891042590141296,1.062393069267273,0.011335363611578941,67
8,0.8,input_at,0,8,0.32654768228530884,0.2517510652542114,0.017771832644939423,0.0020805001258850098,0.00041147100273519754,67
8,0.8,input_at,0,9,0.5049387216567993,0.1413649618625641,0.04479505866765976,0.10853111743927002,0.01803845725953579,67
8,0.8,input_at,0,10,0.7754015922546387,0.03783610090613365,0.19409213960170746,0.6016964316368103,0.018169214949011803,67
8,0.8,input_at,0,11,0.3621939420700073,0.26513439416885376,0.016586290672421455,0.003133058547973633,0.001427679555490613,67
8,0.8,input_at,0,13,1.112637996673584,0.049486659467220306,0.20698775351047516,0.7032321095466614,0.0215668473392725,67
8,0.8,input_at,0,14,0.7821729183197021,0.2214938849210739,0.06683193892240524,0.11385917663574219,0.018798796460032463,67
8,0.8,input_at,0,15,0.6027185320854187,0.24598795175552368,0.06233271583914757,0.008806943893432617,0.00024455387028865516,67
8,0.8,input_at,0,17,1.7608888149261475,0.214462012052536,0.29841503500938416,2.3126602172851562e-05,-9.419283014722168e-05,67
8,0.8,input_at,0,18,0.3757246434688568,0.24371811747550964,0.023828091099858284,0.008997797966003418,0.00034203301765955985,67
8,0.8,input_at,0,19,0.6302588582038879,0.26506760716438293,0.047045838087797165,0.0002956390380859375,0.0003740158281289041,67
8,0.8,input_at,0,22,0.6635054349899292,0.23874524235725403,0.0537174828350544,0.0024956464767456055,0.00020694643899332732,67
8,0.8,input_at,0,23,0.4128880500793457,0.2180386483669281,0.032579705119132996,0.006411075592041016,0.0005145450122654438,67
8,0.8,input_at,0,24,0.5147823691368103,0.2025802880525589,0.04389343410730362,0.026108622550964355,0.0008296796004287899,67
8,0.8,input_at,0,26,0.5197350382804871,0.24177739024162292,0.030628295615315437,0.0008401870727539062,-0.0033552038948982954,67
8,0.8,input_at,0,27,0.9384257793426514,0.24629199504852295,0.09582582861185074,0.0031305551528930664,-0.0003800670092459768,67
8,0.8,input_at,0,28,0.353842556476593,0.27667245268821716,0.013006611727178097,0.001783132553100586,-0.00011612330854404718,67
8,0.8,input_at,0,29,0.43595537543296814,0.23717451095581055,0.02542809769511223,0.019401073455810547,8.926010195864365e-05,67
8,0.8,input_at,0,30,0.5094611048698425,0.1872953176498413,0.028610149398446083,0.009179830551147461,0.0017094024224206805,67
8,0.8,input_at,0,31,0.4363837242126465,0.23532891273498535,0.028251152485609055,-0.0006998777389526367,0.0005867054569534957,67
8,0.8,input_at,0,32,0.658645749092102,0.2763001620769501,0.04859497398138046,0.0013791322708129883,0.00013804645277559757,67
8,0.8,input_at,0,33,0.7600302696228027,0.2596610486507416,0.055123697966337204,0.0012674331665039062,-0.002229388803243637,67
8,0.8,input_at,0,34,0.4644586741924286,0.21918533742427826,0.03752894699573517,0.028377056121826172,-0.00630125030875206,67
8,0.8,input_at,0,35,0.6005052924156189,0.17793947458267212,0.07012733072042465,0.003680586814880371,5.569453787757084e-05,67
8,0.8,input_at,0,36,0.3614577054977417,0.2250693142414093,0.015341590158641338,0.0002951622009277344,-0.0021786156576126814,67
8,0.8,input_at,0,37,0.46877437829971313,0.23807071149349213,0.021691080182790756,-0.004321575164794922,-0.004720247816294432,67
8,0.8,input_at,0,38,0.5542147159576416,0.2430163472890854,0.04625510424375534,0.0006914138793945312,0.0003241320082452148,67
8,0.8,input_at,0,39,0.5315569639205933,0.24379682540893555,0.03330880030989647,0.008893489837646484,-0.0020089473109692335,67
8,0.8,input_at,0,40,0.34997302293777466,0.2421955168247223,0.01433939766138792,0.013854265213012695,-0.006803031545132399,67
8,0.8,input_at,0,42,0.5479183197021484,0.2603611946105957,0.03362281620502472,0.0006110668182373047,-0.0059564076364040375,67
8,0.8,input_at,0,43,0.4232568144798279,0.2647256553173065,0.019338566809892654,0.0002503395080566406,0.00020619886345230043,67
8,0.8,input_at,0,44,0.4162212014198303,0.22926031053066254,0.01998356357216835,0.0017508268356323242,0.0005399080109782517,67
8,0.8,input_at,0,45,0.6438407301902771,0.23630598187446594,0.05391957238316536,0.0019339323043823242,0.00035662855952978134,67
8,0.8,input_at,0,46,0.6607601046562195,0.24754688143730164,0.05046996846795082,-0.0004183053970336914,0.00010821494652191177,67
8,0.8,input_at,0,48,0.4900493919849396,0.18747760355472565,0.04804759845137596,0.005659699440002441,-0.0009054474649019539,67
8,0.8,input_at,0,50,0.9617173075675964,0.23265674710273743,0.10564300417900085,0.006540536880493164,-0.005324418656527996,67
8,0.8,input_at,0,51,0.8542900085449219,0.24206604063510895,0.09545722603797913,0.045114755630493164,0.011541671119630337,67
8,0.8,input_at,0,52,0.9915556907653809,0.2461117058992386,0.1141035333275795,0.002214193344116211,-0.0018359138630330563,67
8,0.8,input_at,0,53,0.4963937997817993,0.23907175660133362,0.02921076864004135,0.0010156631469726562,-0.0003044025506824255,67
8,0.8,input_at,0,54,0.4822984039783478,0.20064084231853485,0.03390561789274216,0.0005397796630859375,-0.0010674369987100363,67
8,0.8,input_at,0,55,0.5230557322502136,0.23721791803836823,0.0307165440171957,0.0005273818969726562,-0.0031331072095781565,67
8,0.8,input_at,0,56,0.42828017473220825,0.24842168390750885,0.024629153311252594,0.0004431009292602539,0.00026581500424072146,67
8,0.8,input_at,0,57,0.3523240089416504,0.1993585228919983,0.015333279967308044,4.458427429199219e-05,2.091793248837348e-05,67
8,0.8,input_at,0,58,0.7139749526977539,0.21458345651626587,0.08311604708433151,0.0020945072174072266,-0.0004813131527043879,67
8,0.8,input_at,0,59,1.2464264631271362,0.20950962603092194,0.16276605427265167,0.001145005226135254,-0.00045269119436852634,67
8,0.8,input_at,0,60,0.3461645245552063,0.1715279221534729,0.025278031826019287,0.0005383491516113281,0.0002709386171773076,67
8,0.8,input_at,0,61,0.6058327555656433,0.19609972834587097,0.05310914292931557,0.001847982406616211,-0.003400700632482767,67
8,0.8,input_at,0,62,0.3281005918979645,0.22270680963993073,0.012305190786719322,0.0004971027374267578,-0.00013489375123754144,67
8,0.8,input_at,0,65,0.49727076292037964,0.18267643451690674,0.045263536274433136,0.0010627508163452148,0.0001906309771584347,67
8,0.8,input_at,0,66,0.5868642926216125,0.21630685031414032,0.046782366931438446,0.00829768180847168,-0.001384912058711052,67
8,0.8,input_at,0,67,0.6918284296989441,0.2324213981628418,0.05816962197422981,0.03319549560546875,-0.006155966315418482,67
8,0.8,input_at,0,68,0.3799961507320404,0.23166342079639435,0.018120527267456055,0.033551573753356934,-0.0019797259010374546,67
8,0.8,input_at,0,69,1.0811408758163452,0.20599746704101562,0.12072262167930603,0.000628352165222168,-0.0006905207992531359,67
8,0.8,input_at,0,71,0.3104122281074524,0.2123650163412094,0.012515227310359478,0.003125786781311035,-3.405700044822879e-05,67
8,0.8,input_at,0,72,0.6210963129997253,0.17642338573932648,0.05211687833070755,7.939338684082031e-05,0.001598091796040535,67
8,0.8,input_at,0,73,1.6505210399627686,0.18712089955806732,0.26780733466148376,-0.00015211105346679688,-0.0001352707768091932,67
8,0.8,input_at,0,74,0.5140339136123657,0.18511337041854858,0.0374419279396534,0.0033397674560546875,0.0032853223383426666,67
8,0.8,input_at,0,75,0.4400610029697418,0.17863400280475616,0.02637634240090847,0.0007697343826293945,-2.0385593870742014e-06,67
8,0.8,input_at,0,77,0.6916214823722839,0.2468005269765854,0.07402446866035461,0.0010685920715332031,0.0002964658197015524,67
8,0.8,input_at,0,78,0.7025255560874939,0.22083336114883423,0.05965781584382057,0.008380293846130371,-0.005043033976107836,67
8,0.8,input_at,0,79,0.6075526475906372,0.25111979246139526,0.04137181118130684,0.0011047124862670898,0.00012671698641497642,67
8,0.8,input_at,1,0,1.1748111248016357,0.01636350527405739,0.8910349607467651,1.1458772420883179,-0.0002447309670969844,32
8,0.8,input_at,1,1,1.7129117250442505,0.20092186331748962,0.5821667909622192,1.162799596786499,0.0002604041073936969,32
8,0.8,input_at,1,2,1.0821270942687988,0.004708168096840382,0.919039249420166,1.092911720275879,0.00024614008725620806,32
8,0.8,input_at,1,3,0.8500002026557922,0.31570863723754883,0.16410699486732483,0.4823528528213501,0.056592121720314026,32
8,0.8,input_at,1,4,1.213322639465332,0.0533529594540596,0.6621878743171692,1.8927172422409058,0.0010163519764319062,32
8,0.8,input_at,1,6,0.3662731349468231,0.07872126996517181,0.041195616126060486,0.1416187286376953,0.05457484722137451,32
8,0.8,input_at,1,7,1.4252443313598633,0.11048147827386856,0.6256827116012573,1.1041438579559326,0.01367848552763462,32
8,0.8,input_at,1,9,1.1772980690002441,0.04480336979031563,0.4462038576602936,1.0317257642745972,0.033862657845020294,32
8,0.8,input_at,1,10,1.4754983186721802,0.058669090270996094,0.44751647114753723,1.0402724742889404,0.040926046669483185,32
8,0.8,input_at,1,11,1.4755403995513916,0.029219472780823708,0.4782089293003082,0.9710966348648071,0.03391280397772789,32
8,0.8,input_at,1,12,1.4784197807312012,0.028785213828086853,0.48042380809783936,1.049625039100647,0.031131697818636894,32
8,0.8,input_at,1,13,1.4698035717010498,0.05726519599556923,0.4454767107963562,1.2428349256515503,0.03400804102420807,32
8,0.8,input_at,1,14,0.3584538996219635,0.29879528284072876,0.02736605331301689,0.1893519163131714,0.07099884748458862,32
8,0.8,input_at,1,15,1.2515208721160889,0.0779966488480568,0.4118049442768097,0.9546403884887695,0.029957182705402374,32
8,0.8,input_at,1,16,0.49769675731658936,0.3317575454711914,0.05008804053068161,0.28329843282699585,0.06704753637313843,32
8,0.8,input_at,1,17,0.6685847043991089,0.3120952248573303,0.09255923330783844,0.4083431363105774,0.061879705637693405,32
8,0.8,input_at,1,18,0.3511822521686554,0.33753854036331177,0.024912916123867035,0.18078291416168213,0.07105590403079987,32
8,0.8,input_at,1,19,0.6045127511024475,0.385281503200531,0.0693276897072792,0.3413246273994446,0.06389303505420685,32
8,0.8,input_at,1,39,0.3410552144050598,0.6704785227775574,0.01836179569363594,0.0014927387237548828,0.0016759438440203667,32
8,0.8,input_at,1,46,0.7425552010536194,0.6810643672943115,0.0858016163110733,0.004111528396606445,0.0014481436228379607,32
8,0.8,input_at,1,55,0.3387010097503662,0.6838425397872925,0.017770299687981606,0.0009198188781738281,0.002004749607294798,32
8,0.8,input_at,1,56,0.3169728219509125,0.6836605072021484,0.015579378232359886,0.0006718635559082031,0.0016228948952630162,32
8,0.8,input_at,1,57,0.561791181564331,0.681962788105011,0.04911387711763382,0.001460433006286621,0.001039488473907113,32
8,0.8,input_at,1,58,0.31836339831352234,0.6828539371490479,0.015780983492732048,0.0008856058120727539,0.0018416716484352946,32
8,0.8,input_at,1,59,0.6263039708137512,0.6809527277946472,0.061088770627975464,0.0026341676712036133,0.001214642426930368,32
8,0.8,input_at,1,61,0.3664397597312927,0.6742830872535706,0.021079765632748604,0.0016758441925048828,0.0010579812806099653,32
8,0.8,input_at,1,65,0.3222797214984894,0.683623731136322,0.016112113371491432,0.0008990764617919922,0.0019178627990186214,32
8,0.8,input_at,1,68,0.7711610198020935,0.6812521815299988,0.09267739206552505,0.002395153045654297,0.00106155127286911,32
8,0.8,input_at,1,69,0.33024322986602783,0.6840633749961853,0.016912352293729782,0.001094222068786621,0.0018646711250767112,32
8,0.8,input_at,1,73,0.7328685522079468,0.6755342483520508,0.08436308056116104,0.006291866302490234,0.0008511474588885903,32
8,0.8,input_at,1,74,0.5096442699432373,0.6733850836753845,0.04093336686491966,0.0029560327529907227,0.0011628776555880904,32
8,0.8,input_at,1,76,0.3179982602596283,0.6707889437675476,0.015987640246748924,0.0012542009353637695,0.0014769777189940214,32
8,0.8,input_at,2,0,2.4658467769622803,0.01780666783452034,0.8145812153816223,1.1610915660858154,-0.00495182815939188,65
8,0.8,input_at,2,1,1.2574373483657837,0.057791680097579956,0.4702981412410736,1.4447283744812012,0.001065827440470457,65
8,0.8,input_at,2,2,1.4733814001083374,0.06199431046843529,0.49172720313072205,1.1644253730773926,-0.001584902172908187,65
8,0.8,input_at,2,3,1.4210214614868164,0.07443965971469879,0.333804726600647,1.2285606861114502,0.0002549380296841264,65
8,0.8,input_at,2,4,1.9068176746368408,0.04436822235584259,0.6044221520423889,1.12761652469635,-0.003097213339060545,65
8,0.8,input_at,2,5,1.3723379373550415,0.0897679254412651,0.39652395248413086,1.2293342351913452,0.016015134751796722,65
8,0.8,input_at,2,6,0.853306770324707,0.18295377492904663,0.12115465104579926,0.45900917053222656,0.03076235204935074,65
8,0.8,input_at,2,7,0.33164694905281067,0.3417641818523407,0.010758999735116959,0.01218271255493164,0.016152415424585342,65
8,0.8,input_at,2,8,0.41020673513412476,0.21716538071632385,0.024422429502010345,0.0708724856376648,0.019534535706043243,65
8,0.8,input_at,2,9,0.41187942028045654,0.3300362527370453,0.01613103598356247,0.028945088386535645,0.005785596556961536,65
8,0.8,input_at,2,10,0.6285092830657959,0.28171515464782715,0.044479090720415115,0.18767684698104858,0.04170721396803856,65
8,0.8,input_at,2,11,0.37448224425315857,0.35973477363586426,0.012985710054636002,0.0015219449996948242,0.00041486910777166486,65
8,0.8,input_at,2,13,0.33619362115859985,0.36691543459892273,0.009426842443645,0.0003498196601867676,0.0007136712083593011,65
8,0.8,input_at,2,15,0.40748509764671326,0.3585880994796753,0.013681197538971901,0.003065824508666992,0.0011213446268811822,65
8,0.8,input_at,2,18,0.32827338576316833,0.2072509378194809,0.020556604489684105,0.0017660856246948242,0.00032771582482382655,65
8,0.8,input_at,2,21,0.9020606875419617,0.36728888750076294,0.06530806422233582,0.002465963363647461,0.00026702904142439365,65
8,0.8,input_at,2,22,0.4511350691318512,0.29634329676628113,0.019043801352381706,0.0019199848175048828,0.0006297408835962415,65
8,0.8,input_at,2,23,0.3776490390300751,0.21355345845222473,0.02421126514673233,0.0011823177337646484,0.00011970114428550005,65
8,0.8,input_at,2,24,0.3496023714542389,0.2823953628540039,0.01251181960105896,0.002422332763671875,0.0001926672412082553,65
8,0.8,input_at,2,26,0.5866201519966125,0.2692045271396637,0.044165659695863724,0.012588858604431152,0.0010838909074664116,65
8,0.8,input_at,2,27,0.5074985027313232,0.23516196012496948,0.04290932044386864,0.0011142492294311523,7.179749445640482e-06,65
8,0.8,input_at,2,28,0.775338888168335,0.3323976993560791,0.06272759288549423,0.0014334917068481445,4.024114605272189e-05,65
8,0.8,input_at,2,29,0.3006168007850647,0.27521172165870667,0.014863109216094017,0.0007944107055664062,-0.0003125855000689626,65
8,0.8,input_at,2,31,0.4226992428302765,0.22541335225105286,0.0315144881606102,0.00018978118896484375,7.560467929579318e-05,65
8,0.8,input_at,2,32,0.318422794342041,0.3001742660999298,0.012041933834552765,0.0011199712753295898,-2.0959487301297486e-05,65
8,0.8,input_at,2,33,0.33499354124069214,0.23962068557739258,0.016981109976768494,0.008276939392089844,0.002518007531762123,65
8,0.8,input_at,2,38,1.0370651483535767,0.30654409527778625,0.09267069399356842,-3.5762786865234375e-06,-0.00015390635235235095,65
8,0.8,input_at,2,39,0.32513418793678284,0.29062625765800476,0.010726743377745152,0.0007448196411132812,0.00022319825075101107,65
8,0.8,input_at,2,40,1.2300223112106323,0.325888991355896,0.12863591313362122,0.0048809051513671875,5.886220606043935e-06,65
8,0.8,input_at,2,41,0.48893973231315613,0.18645845353603363,0.06326133012771606,0.013574600219726562,0.001304150209762156,65
8,0.8,input_at,2,42,0.7968897223472595,0.2534988522529602,0.09693528711795807,0.0018144845962524414,-0.00032524330890737474,65
8,0.8,input_at,2,43,0.5385876893997192,0.21241798996925354,0.05497920513153076,0.001769423484802246,-0.001136324368417263,65
8,0.8,input_at,2,44,1.1189308166503906,0.3264985978603363,0.09886271506547928,-3.4570693969726562e-06,-0.001212047878652811,65
8,0.8,input_at,2,45,0.7317480444908142,0.37057799100875854,0.04252881184220314,0.001287698745727539,-4.149027517996728e-06,65
8,0.8,input_at,2,46,0.3679356873035431,0.14825481176376343,0.025780845433473587,0.003598451614379883,0.0008828600402921438,65
8,0.8,input_at,2,47,0.723603367805481,0.23278836905956268,0.08258526772260666,0.01755213737487793,5.350681021809578e-05,65
8,0.8,input_at,2,48,0.7015403509140015,0.35984212160110474,0.03877471759915352,-2.7418136596679688e-05,-0.00041675864486023784,65
8,0.8,input_at,2,50,0.4290459454059601,0.11906199157238007,0.03733989968895912,0.0045490264892578125,0.0006373310461640358,65
8,0.8,input_at,2,51,0.9226465821266174,0.2793119251728058,0.09063645452260971,0.006885409355163574,0.0005764317465946078,65
8,0.8,input_at,2,52,0.5529859066009521,0.377713143825531,0.02438034676015377,0.0007649660110473633,0.00016988202696666121,65
8,0.8,input_at,2,53,0.3968067765235901,0.26140591502189636,0.01953178457915783,0.015328645706176758,0.004216467961668968,65
8,0.8,input_at,2,54,0.548637330532074,0.3461904525756836,0.02697502076625824,0.0014138221740722656,-0.0002559853601269424,65
8,0.8,input_at,2,55,0.5093376040458679,0.32378584146499634,0.029903126880526543,0.000992417335510254,-0.00012998710735701025,65
8,0.8,input_at,2,56,0.7612634897232056,0.3018711805343628,0.053722091019153595,0.0032383203506469727,7.21741234883666e-05,65
8,0.8,input_at,2,58,0.7392105460166931,0.32261577248573303,0.045864276587963104,-0.00010061264038085938,-0.0006933314725756645,65
8,0.8,input_at,2,59,0.8355879783630371,0.3459855914115906,0.0562112033367157,0.0015079975128173828,-9.624958329368383e-05,65
8,0.8,input_at,2,60,0.3110714554786682,0.1185188740491867,0.016254184767603874,-2.8133392333984375e-05,-0.00027885555755347013,65
8,0.8,input_at,2,61,0.4038730263710022,0.21084706485271454,0.03092539869248867,0.00018858909606933594,-0.000541080953553319,65
8,0.8,input_at,2,62,0.5636994242668152,0.3456001281738281,0.0265989787876606,0.004874110221862793,-0.0012594519648700953,65
8,0.8,input_at,2,63,1.0650633573532104,0.28008225560188293,0.1003667488694191,-1.430511474609375e-06,-0.0013727343175560236,65
8,0.8,input_at,2,65,0.4824616014957428,0.22847655415534973,0.024242306128144264,0.0029157400131225586,-0.0022104184608906507,65
8,0.8,input_at,2,66,0.706404983997345,0.2946198880672455,0.05969267338514328,0.001056671142578125,-0.0005200305604375899,65
8,0.8,input_at,2,67,0.6093756556510925,0.36628708243370056,0.029648058116436005,0.001059412956237793,5.743302608607337e-05,65
8,0.8,input_at,2,68,0.7725950479507446,0.18362833559513092,0.08259741216897964,0.0024472475051879883,0.00028604466933757067,65
8,0.8,input_at,2,69,0.7030189633369446,0.26175111532211304,0.05487971007823944,1.4901161193847656e-05,0.00028846290661022067,65
8,0.8,input_at,2,70,0.38564276695251465,0.2940773665904999,0.014891043305397034,0.0007843971252441406,0.00019726736354641616,65
8,0.8,input_at,2,71,0.657379150390625,0.29252785444259644,0.044925060123205185,1.537799835205078e-05,0.0002400991797912866,65
8,0.8,input_at,2,72,0.6326465010643005,0.3191151022911072,0.037281397730112076,-5.960464477539062e-07,0.00018353857740294188,65
8,0.8,input_at,2,73,0.35418030619621277,0.3610212802886963,0.011810371652245522,0.0003248453140258789,0.00020045552810188383,65
8,0.8,input_at,2,74,1.0780271291732788,0.2589789927005768,0.11265287548303604,0.003650069236755371,-0.0010480034397915006,65
8,0.8,input_at,2,75,0.5454162359237671,0.24331602454185486,0.03109101764857769,2.014636993408203e-05,-0.00016427627997472882,65
8,0.8,input_at,2,76,0.7661530375480652,0.36263957619667053,0.04770646616816521,0.00221097469329834,6.942462641745806e-05,65
8,0.8,input_at,2,77,0.5243461728096008,0.2891581952571869,0.03278713673353195,0.0005682706832885742,-0.00021431900677271187,65
8,0.8,input_at,2,78,0.4445111155509949,0.24709729850292206,0.029354913160204887,0.0012303590774536133,-0.000510311801917851,65
