n,m,n_over_m,sparsity,condition,seed,feature,w_norm,represented,D_groundtruth,top1_evr,pr,r_set1,r_set2,sat_set1,sat_set2
40,10,4,0.99,input_at,1,2,1.212196707725525,1,0.36814165115356445,0.7253739833831787,1.8585354089736938,0.12152149528265,0.4568385183811188,0.0,0.0
40,10,4,0.99,input_at,1,3,1.1263318061828613,1,0.4115655720233917,0.7417267560958862,1.7820030450820923,0.11662530899047852,0.438825786113739,0.0,0.0
40,10,4,0.99,input_at,1,4,1.2150287628173828,1,0.33826178312301636,0.7779741883277893,1.624285101890564,0.11344978958368301,0.4420531690120697,0.0,0.0
40,10,4,0.99,input_at,1,5,1.2054349184036255,1,0.3392675817012787,0.8157870173454285,1.487593412399292,0.12123435735702515,0.5136744379997253,0.0,0.0
40,10,4,0.99,input_at,1,6,1.1891807317733765,1,0.3642837703227997,0.7881155014038086,1.5850576162338257,0.11729154735803604,0.4698058068752289,0.0,0.0
40,10,4,0.99,input_at,1,7,1.2088980674743652,1,0.39964231848716736,0.7872918248176575,1.592368483543396,0.12777191400527954,0.4739491045475006,0.0,0.0
40,10,4,0.99,input_at,1,8,1.1906057596206665,1,0.3617410957813263,0.8525776267051697,1.3670399188995361,0.11807070672512054,0.45622432231903076,0.0,0.0
40,10,4,0.99,input_at,1,9,1.4269770383834839,1,0.35353535413742065,0.8145518898963928,1.4934208393096924,0.12971222400665283,0.5013283491134644,0.0,0.0
40,10,4,0.99,input_at,1,10,1.2990363836288452,1,0.36789190769195557,0.8174756765365601,1.4814352989196777,0.12660741806030273,0.46910932660102844,0.0,0.0
40,10,4,0.99,input_at,1,11,1.1447515487670898,1,0.33430811762809753,0.8063749670982361,1.5224117040634155,0.12254490703344345,0.4755116105079651,0.0,0.0
40,10,4,0.99,input_at,1,12,1.3103234767913818,1,0.35378211736679077,0.7891566753387451,1.5800503492355347,0.13860870897769928,0.488822340965271,0.0,0.0
40,10,4,0.99,input_at,1,13,1.1272032260894775,1,0.34619757533073425,0.8326461911201477,1.4322457313537598,0.11662157624959946,0.4433745741844177,0.0,0.0
40,10,4,0.99,input_at,1,14,1.1466690301895142,1,0.2998965382575989,0.8323238492012024,1.4314531087875366,0.12465117126703262,0.47369834780693054,0.0,0.0
40,10,4,0.99,input_at,1,15,1.3928635120391846,1,0.3219655156135559,0.8930796384811401,1.2499871253967285,0.1352628469467163,0.5220329165458679,0.0,0.0
40,10,4,0.99,input_at,1,16,1.2762120962142944,1,0.3258931338787079,0.8010770678520203,1.5418682098388672,0.12682384252548218,0.48933953046798706,0.0,0.0
40,10,4,0.99,input_at,1,17,1.0736318826675415,1,0.2838159501552582,0.7547196745872498,1.7214182615280151,0.1091981753706932,0.4201137125492096,0.0,0.0
40,10,4,0.99,input_at,1,18,1.1005507707595825,1,0.31780797243118286,0.6750171184539795,2.1148180961608887,0.12944869697093964,0.4538133442401886,0.0,0.0
40,10,4,0.99,input_at,1,19,1.193396806716919,1,0.3189888000488281,0.8400976061820984,1.408085823059082,0.11451151221990585,0.47371354699134827,0.0,0.0
40,10,4,0.99,input_at,1,20,1.366806983947754,1,0.32653555274009705,0.8441024422645569,1.3952370882034302,0.15216976404190063,0.5418797135353088,0.0,0.0
40,10,4,0.99,input_at,1,21,1.1891984939575195,1,0.30912333726882935,0.7450790405273438,1.7630287408828735,0.131122887134552,0.5142211318016052,0.0,0.0
40,10,4,0.99,input_at,1,22,1.2083070278167725,1,0.2726956307888031,0.8356332182884216,1.4212161302566528,0.12292217463254929,0.43509167432785034,0.0,0.0
40,10,4,0.99,input_at,1,23,1.1894959211349487,1,0.2935623526573181,0.8381129503250122,1.4130535125732422,0.14191417396068573,0.5606652498245239,0.0,0.0
40,10,4,0.99,input_at,1,24,1.01737380027771,1,0.23652081191539764,0.7160671353340149,1.8485004901885986,0.12293785810470581,0.5137383937835693,0.0,0.0
40,10,4,0.99,input_at,1,25,1.02776300907135,1,0.25045862793922424,0.7686486840248108,1.6648105382919312,0.12357065081596375,0.46796318888664246,0.0,0.0
40,10,4,0.99,input_at,1,26,1.0413784980773926,1,0.22851711511611938,0.7808887958526611,1.6126717329025269,0.1935315877199173,0.6217045783996582,0.0,0.0
40,10,4,0.99,input_at,1,27,1.1387003660202026,1,0.23963609337806702,0.720276415348053,1.880567193031311,0.15078794956207275,0.5852801203727722,0.0,0.0
40,10,4,0.99,input_at,1,28,0.02795044519007206,0,0.0002132058871211484,0.2932913601398468,5.059191703796387,2.026679277420044,2.026679277420044,1.0,1.0
40,10,4,0.99,input_at,1,29,0.5852073431015015,1,0.0823732241988182,0.45385152101516724,3.939711093902588,0.27740222215652466,1.0950086116790771,0.0,0.0
40,10,4,0.99,input_at,1,30,0.028919627889990807,0,0.0002530259662307799,0.3108605742454529,5.340986728668213,3.427717924118042,3.427717924118042,1.0,1.0
40,10,4,0.99,input_at,1,31,0.031867362558841705,0,0.00029179698321968317,0.34847986698150635,4.757511138916016,2.2581872940063477,2.2581872940063477,1.0,1.0
40,10,4,0.99,input_at,1,32,0.03762929141521454,0,0.00037407028139568865,0.25349119305610657,6.454735279083252,3.052255630493164,3.052255630493164,1.0,1.0
40,10,4,0.99,input_at,1,33,0.025717196986079216,0,0.00017603739979676902,0.21727293729782104,7.224887371063232,4.623102188110352,4.623102188110352,1.0,1.0
40,10,4,0.99,input_at,1,34,0.010976538993418217,0,2.785966353258118e-05,0.46866104006767273,3.3450374603271484,2.8601627349853516,2.8601627349853516,1.0,1.0
40,10,4,0.99,input_at,1,35,0.01523903850466013,0,6.023645619279705e-05,0.25047749280929565,5.699604511260986,4.298618793487549,4.298618793487549,1.0,1.0
40,10,4,0.99,input_at,1,36,0.04127395525574684,0,0.0005292597343213856,0.2507232427597046,5.975709915161133,2.554936647415161,2.554936647415161,1.0,1.0
40,10,4,0.99,input_at,1,37,0.04046770557761192,0,0.0005190279334783554,0.23696385324001312,6.549037933349609,3.889371156692505,3.889371156692505,1.0,1.0
40,10,4,0.99,input_at,1,38,0.03887678310275078,0,0.00038538058288395405,0.3325121998786926,5.130921840667725,3.763413190841675,3.763413190841675,1.0,1.0
40,10,4,0.99,input_at,1,39,0.12749509513378143,0,0.0025235842913389206,0.4395345151424408,3.9520058631896973,1.7523667812347412,4.541178226470947,0.0,1.0
40,10,4,0.99,input_at,2,0,1.1933554410934448,1,0.3896142840385437,0.7495841979980469,1.7415419816970825,0.11435122787952423,0.4383535385131836,0.0,0.0
40,10,4,0.99,input_at,2,1,0.9338929653167725,1,0.3660793900489807,0.7847590446472168,1.5861598253250122,0.0912272036075592,0.36576616764068604,0.0,0.0
40,10,4,0.99,input_at,2,2,1.0846636295318604,1,0.3611942529678345,0.772058367729187,1.6396063566207886,0.11080329865217209,0.4237159788608551,0.0,0.0
40,10,4,0.99,input_at,2,3,1.1188253164291382,1,0.35683777928352356,0.7966435551643372,1.5518405437469482,0.11504453420639038,0.45804670453071594,0.0,0.0
40,10,4,0.99,input_at,2,4,1.157323956489563,1,0.34419700503349304,0.81348717212677,1.4960975646972656,0.11021488904953003,0.40668079257011414,0.0,0.0
40,10,4,0.99,input_at,2,5,1.159954309463501,1,0.4378412663936615,0.763668954372406,1.6847403049468994,0.1248357892036438,0.4742235839366913,0.0,0.0
40,10,4,0.99,input_at,2,6,1.1857861280441284,1,0.3481616675853729,0.7651383280754089,1.6715034246444702,0.12237617373466492,0.4549967050552368,0.0,0.0
40,10,4,0.99,input_at,2,7,1.2775287628173828,1,0.38888970017433167,0.7360124588012695,1.8014121055603027,0.1216660588979721,0.450671911239624,0.0,0.0
40,10,4,0.99,input_at,2,8,1.3174246549606323,1,0.40275585651397705,0.8001500964164734,1.5420920848846436,0.12169492989778519,0.4539664089679718,0.0,0.0
40,10,4,0.99,input_at,2,9,1.1886587142944336,1,0.30536189675331116,0.7280945181846619,1.8260561227798462,0.11632572114467621,0.43065279722213745,0.0,0.0
40,10,4,0.99,input_at,2,10,1.167623519897461,1,0.3663542866706848,0.7821238040924072,1.6098418235778809,0.11922086030244827,0.43078938126564026,0.0,0.0
40,10,4,0.99,input_at,2,11,1.3128949403762817,1,0.3359285891056061,0.7574120759963989,1.6954443454742432,0.1208728477358818,0.4900064468383789,0.0,0.0
40,10,4,0.99,input_at,2,12,1.1507017612457275,1,0.3087550699710846,0.7318644523620605,1.8223387002944946,0.12094283103942871,0.46406289935112,0.0,0.0
40,10,4,0.99,input_at,2,13,1.3885589838027954,1,0.3306180536746979,0.8185233473777771,1.4781559705734253,0.13652749359607697,0.4928503930568695,0.0,0.0
40,10,4,0.99,input_at,2,14,1.132683277130127,1,0.3129296600818634,0.7316607236862183,1.8054801225662231,0.10554508864879608,0.4136631190776825,0.0,0.0
40,10,4,0.99,input_at,2,15,1.4041615724563599,1,0.3243139386177063,0.8518880009651184,1.3710880279541016,0.13115282356739044,0.47979944944381714,0.0,0.0
40,10,4,0.99,input_at,2,16,1.1768817901611328,1,0.3142687976360321,0.7392635941505432,1.7781357765197754,0.12263374775648117,0.4330013692378998,0.0,0.0
40,10,4,0.99,input_at,2,17,1.3744025230407715,1,0.3109619617462158,0.8114113211631775,1.504723072052002,0.144372820854187,0.48529863357543945,0.0,0.0
40,10,4,0.99,input_at,2,18,1.1254717111587524,1,0.3090721070766449,0.7806259393692017,1.6098897457122803,0.11988522112369537,0.43018585443496704,0.0,0.0
40,10,4,0.99,input_at,2,19,1.3961985111236572,1,0.32445189356803894,0.8769395351409912,1.2949625253677368,0.1467231959104538,0.551680326461792,0.0,0.0
40,10,4,0.99,input_at,2,20,1.243733525276184,1,0.29409196972846985,0.8799054622650146,1.2824314832687378,0.12964867055416107,0.47866907715797424,0.0,0.0
40,10,4,0.99,input_at,2,21,1.1724581718444824,1,0.2553303837776184,0.7743875980377197,1.632738471031189,0.14010363817214966,0.5273761749267578,0.0,0.0
40,10,4,0.99,input_at,2,22,1.3962925672531128,1,0.33778777718544006,0.7955868244171143,1.5573335886001587,0.14888694882392883,0.5455286502838135,0.0,0.0
40,10,4,0.99,input_at,2,23,1.1067825555801392,1,0.2385956197977066,0.7549094557762146,1.7210427522659302,0.17420443892478943,0.5903604626655579,0.0,0.0
40,10,4,0.99,input_at,2,24,0.5223382115364075,1,0.05126021057367325,0.5185466408729553,3.1660656929016113,0.29978397488594055,1.3091119527816772,0.0,0.0
40,10,4,0.99,input_at,2,25,1.3734159469604492,1,0.29741358757019043,0.8971335291862488,1.238042950630188,0.15701574087142944,0.4600304663181305,0.0,0.0
40,10,4,0.99,input_at,2,26,1.2852672338485718,1,0.25641366839408875,0.8900244235992432,1.2580598592758179,0.14898104965686798,0.5789965987205505,0.0,0.0
40,10,4,0.99,input_at,2,27,1.2092363834381104,1,0.22218140959739685,0.8442935347557068,1.3933734893798828,0.16999712586402893,0.6853706240653992,0.0,0.0
40,10,4,0.99,input_at,2,28,1.1144535541534424,1,0.21139027178287506,0.7767664790153503,1.635202407836914,0.17528414726257324,0.6781172752380371,0.0,0.0
40,10,4,0.99,input_at,2,29,0.0036255328450351954,0,3.849528638966149e-06,0.30906012654304504,5.767162799835205,3.7808358669281006,3.7808358669281006,1.0,1.0
40,10,4,0.99,input_at,2,30,0.015884075313806534,0,4.8691148549551144e-05,0.2706536650657654,5.4205217361450195,3.2777950763702393,3.2777950763702393,1.0,1.0
40,10,4,0.99,input_at,2,31,0.03547577187418938,0,0.0003848812193609774,0.31121110916137695,5.447143077850342,3.7620301246643066,3.7620301246643066,1.0,1.0
40,10,4,0.99,input_at,2,32,0.3051888644695282,1,0.015418960712850094,0.31659653782844543,4.6379570960998535,0.9992148876190186,1.8999149799346924,0.0,0.0
40,10,4,0.99,input_at,2,33,0.01922345906496048,0,8.722661004867405e-05,0.33675417304039,5.467196941375732,3.6492390632629395,3.6492390632629395,1.0,1.0
40,10,4,0.99,input_at,2,34,0.15415401756763458,0,0.003761871950700879,0.268279105424881,5.6776604652404785,1.202528476715088,2.9346139430999756,0.0,0.0
40,10,4,0.99,input_at,2,35,0.02468373253941536,0,0.00010765213664853945,0.26158374547958374,6.026513576507568,2.860553026199341,2.860553026199341,1.0,1.0
40,10,4,0.99,input_at,2,36,0.012233042158186436,0,3.499566446407698e-05,0.3747503459453583,4.399839401245117,2.9951329231262207,2.9951329231262207,1.0,1.0
40,10,4,0.99,input_at,2,37,0.029947049915790558,0,0.00027104862965643406,0.30525168776512146,5.479506015777588,2.8993139266967773,2.8993139266967773,1.0,1.0
40,10,4,0.99,input_at,2,38,0.027771499007940292,0,0.00013240467524155974,0.3173224627971649,4.845627307891846,4.388388633728027,4.388388633728027,1.0,1.0
40,10,4,0.99,input_at,2,39,0.033380430191755295,0,0.0002487804740667343,0.3214055895805359,5.070400238037109,4.448484897613525,4.448484897613525,1.0,1.0
40,10,4,0.99,input_at,3,0,1.1036412715911865,1,0.41667431592941284,0.7926340699195862,1.559140682220459,0.10947967320680618,0.40401753783226013,0.0,0.0
40,10,4,0.99,input_at,3,1,1.1179043054580688,1,0.4030718207359314,0.769426703453064,1.65908682346344,0.10849924385547638,0.4387674629688263,0.0,0.0
40,10,4,0.99,input_at,3,2,1.1895442008972168,1,0.3516009747982025,0.8797250986099243,1.2863606214523315,0.11017081886529922,0.41833409667015076,0.0,0.0
40,10,4,0.99,input_at,3,3,1.281690001487732,1,0.3720260262489319,0.8592073917388916,1.3482716083526611,0.12792132794857025,0.4789552092552185,0.0,0.0
40,10,4,0.99,input_at,3,4,1.1137495040893555,1,0.38887375593185425,0.8926370143890381,1.2502236366271973,0.1054261326789856,0.3988907039165497,0.0,0.0
40,10,4,0.99,input_at,3,5,1.1428189277648926,1,0.3589608371257782,0.843121349811554,1.3939478397369385,0.1095309630036354,0.42330747842788696,0.0,0.0
40,10,4,0.99,input_at,3,6,1.294244647026062,1,0.358277827501297,0.7670913934707642,1.6624400615692139,0.13051670789718628,0.4720504581928253,0.0,0.0
40,10,4,0.99,input_at,3,7,1.246170163154602,1,0.3804571032524109,0.8440594673156738,1.392991542816162,0.13982942700386047,0.5190903544425964,0.0,0.0
40,10,4,0.99,input_at,3,8,1.2228633165359497,1,0.37474092841148376,0.8515964150428772,1.3717122077941895,0.12603360414505005,0.5255805850028992,0.0,0.0
40,10,4,0.99,input_at,3,9,1.2650810480117798,1,0.34257298707962036,0.8498377203941345,1.3754781484603882,0.1269182562828064,0.47435781359672546,0.0,0.0
40,10,4,0.99,input_at,3,10,1.364153504371643,1,0.33791103959083557,0.9006373882293701,1.2292490005493164,0.12422839552164078,0.5030696392059326,0.0,0.0
40,10,4,0.99,input_at,3,11,1.241371750831604,1,0.36508288979530334,0.7828759551048279,1.599368691444397,0.1165241226553917,0.44784015417099,0.0,0.0
40,10,4,0.99,input_at,3,12,1.1179125308990479,1,0.3727008104324341,0.7794569134712219,1.6201906204223633,0.10451102256774902,0.398366779088974,0.0,0.0
40,10,4,0.99,input_at,3,13,1.3394782543182373,1,0.35306787490844727,0.8936474919319153,1.247499942779541,0.13587327301502228,0.5045487284660339,0.0,0.0
40,10,4,0.99,input_at,3,14,1.3344473838806152,1,0.33741065859794617,0.8705092072486877,1.313119888305664,0.13489076495170593,0.5324608087539673,0.0,0.0
40,10,4,0.99,input_at,3,15,1.205080270767212,1,0.3312569558620453,0.6936034560203552,2.008880615234375,0.11998022347688675,0.5043746829032898,0.0,0.0
40,10,4,0.99,input_at,3,16,1.2965941429138184,1,0.3178044259548187,0.8385372161865234,1.412724256515503,0.14498184621334076,0.5185838341712952,0.0,0.0
40,10,4,0.99,input_at,3,17,1.242508053779602,1,0.3148840367794037,0.7228955030441284,1.846863031387329,0.14877060055732727,0.5341967344284058,0.0,0.0
40,10,4,0.99,input_at,3,18,1.4133009910583496,1,0.3544222414493561,0.8888726234436035,1.2626069784164429,0.13244624435901642,0.47317442297935486,0.0,0.0
40,10,4,0.99,input_at,3,19,1.3763946294784546,1,0.33028149604797363,0.8297349214553833,1.4397386312484741,0.16345727443695068,0.4625616669654846,0.0,0.0
40,10,4,0.99,input_at,3,20,1.1766672134399414,1,0.2802869379520416,0.8211186528205872,1.4593271017074585,0.11861672252416611,0.4732310473918915,0.0,0.0
40,10,4,0.99,input_at,3,21,1.2834954261779785,1,0.2813654839992523,0.8779345154762268,1.292392373085022,0.1564183533191681,0.5625672340393066,0.0,0.0
40,10,4,0.99,input_at,3,22,1.1082217693328857,1,0.2928338646888733,0.8308663368225098,1.4350903034210205,0.12995266914367676,0.4917605221271515,0.0,0.0
40,10,4,0.99,input_at,3,23,1.2347893714904785,1,0.2736636698246002,0.7828425765037537,1.5993876457214355,0.13459767401218414,0.5014330744743347,0.0,0.0
40,10,4,0.99,input_at,3,24,1.0635756254196167,1,0.25364354252815247,0.8485510945320129,1.3759510517120361,0.14623337984085083,0.579932451248169,0.0,0.0
40,10,4,0.99,input_at,3,25,1.0500637292861938,1,0.21798625588417053,0.7881360054016113,1.5854427814483643,0.14729878306388855,0.636199951171875,0.0,0.0
40,10,4,0.99,input_at,3,26,1.0286675691604614,1,0.20437069237232208,0.7609118223190308,1.6877942085266113,0.16645707190036774,0.6406896114349365,0.0,0.0
40,10,4,0.99,input_at,3,27,0.01901520974934101,0,9.58103482844308e-05,0.386043518781662,4.19329309463501,3.5445735454559326,3.5445735454559326,1.0,1.0
40,10,4,0.99,input_at,3,28,0.03335804492235184,0,0.0001982127141673118,0.2459021359682083,6.206972122192383,3.4388577938079834,3.4388577938079834,1.0,1.0
40,10,4,0.99,input_at,3,29,0.011416055262088776,0,3.1262632546713576e-05,0.4446491301059723,3.9035096168518066,3.0207788944244385,3.0207788944244385,1.0,1.0
